candle_idx,timestamp,sweep_type,bias,swing_price,sweep_price,close_price,rsi,rsi_extreme,entry_price,exit_price,mfe_pct,mae_pct,net_move_pct,outcome,regime
735,2024-04-16 20:00:00+00:00,HIGH,BEARISH,63932.56,64400.0,63814.94,48.25578401376553,False,63814.94,61191.25,6.529,1.111,4.111,CORRECT,HIGH_VOL
742,2024-04-18 00:00:00+00:00,LOW,BULLISH,61645.09,60934.48,61986.15,43.58031251878817,False,61986.15,64928.51,5.635,3.893,4.747,CORRECT,HIGH_VOL
744,2024-04-18 08:00:00+00:00,LOW,BULLISH,61705.43,60863.43,62623.24,48.469244531220546,False,62623.24,64350.0,4.592,4.87,2.757,CORRECT,HIGH_VOL
748,2024-04-19 00:00:00+00:00,HIGH,BEARISH,62222.95,63519.1,61791.65,45.83769352662988,False,61791.65,63728.48,0.042,6.0,-3.134,WRONG,HIGH_VOL
748,2024-04-19 00:00:00+00:00,LOW,BULLISH,59648.33,59573.32,61791.65,45.83769352662988,False,61791.65,63728.48,6.0,0.042,3.134,CORRECT,HIGH_VOL
751,2024-04-19 12:00:00+00:00,HIGH,BEARISH,64524.14,65498.99,64470.24,54.37769641811841,False,64470.24,64968.87,2.336,1.54,-0.773,WRONG,HIGH_VOL
752,2024-04-19 16:00:00+00:00,HIGH,BEARISH,64400.0,64852.22,64350.0,56.729773707920025,False,64350.0,65197.19,2.153,2.138,-1.317,WRONG,HIGH_VOL
753,2024-04-19 20:00:00+00:00,HIGH,BEARISH,64210.0,64527.8,63848.37,66.54518802793947,False,63848.37,65178.31,1.139,2.94,-2.083,WRONG,HIGH_VOL
760,2024-04-21 00:00:00+00:00,HIGH,BEARISH,65498.99,65725.81,65197.19,60.49482770484659,False,65197.19,65910.0,1.453,2.065,-1.093,WRONG,HIGH_VOL
765,2024-04-21 20:00:00+00:00,LOW,BULLISH,64799.94,64362.87,64952.92,56.52090504779765,False,64952.92,66122.2,3.572,0.667,1.8,CORRECT,RANGING
766,2024-04-22 00:00:00+00:00,HIGH,BEARISH,65725.81,66094.63,65720.0,65.75487711195852,False,65720.0,66083.33,0.289,2.363,-0.553,WRONG,TRENDING_UP
772,2024-04-23 00:00:00+00:00,HIGH,BEARISH,66543.79,67225.66,66487.66,70.04943188356495,False,66487.66,66576.56,0.999,1.045,-0.134,WRONG,TRENDING_UP
781,2024-04-24 12:00:00+00:00,HIGH,BEARISH,65460.29,66744.5,64577.76,34.337357302191336,False,64577.76,64484.44,2.835,1.099,0.145,CORRECT,RANGING
783,2024-04-24 20:00:00+00:00,LOW,BULLISH,64250.0,63542.56,64255.78,33.553383361485714,False,64255.78,64275.99,1.606,2.348,0.031,CORRECT,RANGING
786,2024-04-25 08:00:00+00:00,LOW,BULLISH,63542.56,63320.88,63831.97,21.617479517526306,False,63831.97,63716.71,2.281,1.699,-0.181,WRONG,RANGING
788,2024-04-25 16:00:00+00:00,HIGH,BEARISH,64730.0,64952.19,64719.99,36.79466416638249,False,64719.99,63056.87,3.602,0.877,2.57,CORRECT,RANGING
796,2024-04-27 00:00:00+00:00,LOW,BULLISH,62747.18,62389.0,63056.87,39.46831520655319,False,63056.87,63456.46,2.024,0.672,0.634,CORRECT,RANGING
800,2024-04-27 16:00:00+00:00,LOW,BULLISH,63287.76,62701.0,63314.1,43.2089213636971,False,63314.1,62269.67,1.61,1.77,-1.65,WRONG,TRENDING_DOWN
802,2024-04-28 00:00:00+00:00,LOW,BULLISH,63902.05,63418.33,63990.34,39.86903965188312,False,63990.34,62241.3,0.067,3.221,-2.733,WRONG,RANGING
804,2024-04-28 08:00:00+00:00,HIGH,BEARISH,63600.0,63954.09,63456.46,37.83497466196181,False,63456.46,62958.54,2.703,0.79,0.785,CORRECT,TRENDING_DOWN
809,2024-04-29 04:00:00+00:00,LOW,BULLISH,62389.0,61928.97,62389.45,34.73462111296652,False,62389.45,60740.48,3.748,3.02,-2.643,WRONG,TRENDING_DOWN
811,2024-04-29 12:00:00+00:00,LOW,BULLISH,62632.9,61741.01,63045.76,51.2150990894132,False,63045.76,60622.1,2.668,6.353,-3.844,WRONG,TRENDING_DOWN
812,2024-04-29 16:00:00+00:00,LOW,BULLISH,62701.0,62514.74,62958.54,51.52359868711763,False,62958.54,60170.86,2.81,6.224,-4.428,WRONG,TRENDING_DOWN
813,2024-04-29 20:00:00+00:00,HIGH,BEARISH,63957.72,64200.0,63844.85,58.697936470178384,False,63844.85,57435.58,10.651,1.383,10.039,CORRECT,RANGING
813,2024-04-29 20:00:00+00:00,LOW,BULLISH,63327.79,62793.3,63844.85,58.697936470178384,False,63844.85,57435.58,1.383,10.651,-10.039,WRONG,RANGING
814,2024-04-30 00:00:00+00:00,HIGH,BEARISH,64333.33,64727.81,63630.36,53.06726927105563,False,63630.36,57835.99,11.206,0.104,9.106,CORRECT,RANGING
829,2024-05-02 12:00:00+00:00,HIGH,BEARISH,59423.42,59482.92,59281.57,36.63164540837517,False,59281.57,62913.03,1.067,6.889,-6.126,WRONG,HIGH_VOL
829,2024-05-02 12:00:00+00:00,LOW,BULLISH,59040.3,58222.17,59281.57,36.63164540837517,False,59281.57,62913.03,6.889,1.067,6.126,CORRECT,HIGH_VOL
844,2024-05-05 00:00:00+00:00,HIGH,BEARISH,63612.27,64193.57,63243.7,74.74122726918617,False,63243.7,64215.23,0.163,3.605,-1.536,WRONG,RANGING
845,2024-05-05 04:00:00+00:00,LOW,BULLISH,63340.02,63140.83,63743.84,79.0791906039349,False,63743.84,63642.45,2.792,1.293,-0.159,WRONG,RANGING
847,2024-05-05 12:00:00+00:00,HIGH,BEARISH,64546.0,64636.75,64424.47,84.97320957916017,True,64424.47,63162.24,2.67,1.706,1.959,CORRECT,RANGING
848,2024-05-05 16:00:00+00:00,HIGH,BEARISH,64221.13,64559.89,63880.9,78.94284128745836,False,63880.9,63242.77,1.842,2.571,0.999,CORRECT,RANGING
852,2024-05-06 08:00:00+00:00,HIGH,BEARISH,64636.75,65523.44,64215.23,63.677946212611126,False,64215.23,63055.82,2.353,0.311,1.806,CORRECT,TRENDING_UP
853,2024-05-06 12:00:00+00:00,LOW,BULLISH,63576.51,62919.71,63642.45,55.68688643642447,False,63642.45,62315.76,1.214,2.184,-2.085,WRONG,TRENDING_UP
854,2024-05-06 16:00:00+00:00,LOW,BULLISH,62908.34,62704.48,63207.17,43.56068641563752,False,63207.17,62884.36,1.911,1.751,-0.511,WRONG,RANGING
859,2024-05-07 12:00:00+00:00,HIGH,BEARISH,63968.29,64346.72,63736.54,49.91946551579584,False,63736.54,61169.53,4.527,0.256,4.028,CORRECT,RANGING
860,2024-05-07 16:00:00+00:00,LOW,BULLISH,62845.74,62800.0,63055.82,41.97770733203806,False,63055.82,61652.54,0.213,3.497,-2.225,WRONG,RANGING
862,2024-05-08 00:00:00+00:00,LOW,BULLISH,62704.48,62100.18,62884.36,40.59406501302522,False,62884.36,61031.39,0.205,3.63,-2.947,WRONG,RANGING
870,2024-05-09 08:00:00+00:00,LOW,BULLISH,60851.04,60601.6,61031.39,30.90589458342113,False,61031.39,60652.05,3.996,1.444,-0.622,WRONG,RANGING
871,2024-05-09 12:00:00+00:00,LOW,BULLISH,61756.94,60854.2,62130.2,37.923694299336375,False,62130.2,60787.47,2.156,3.187,-2.161,WRONG,RANGING
874,2024-05-10 00:00:00+00:00,HIGH,BEARISH,63013.05,63092.12,62910.78,48.874727293604316,False,62910.78,60658.18,4.388,0.889,3.581,CORRECT,RANGING
877,2024-05-10 12:00:00+00:00,HIGH,BEARISH,62817.15,63470.0,60900.29,40.999918350288326,False,60900.29,60814.63,1.232,0.955,0.141,CORRECT,RANGING
878,2024-05-10 16:00:00+00:00,LOW,BULLISH,60601.6,60150.0,60652.05,39.343770797061026,False,60652.05,60911.17,1.368,0.481,0.427,CORRECT,RANGING
885,2024-05-11 20:00:00+00:00,HIGH,BEARISH,61075.0,61136.54,60814.63,38.66761306372504,False,60814.63,62316.56,0.392,2.668,-2.47,WRONG,TRENDING_DOWN
889,2024-05-12 12:00:00+00:00,HIGH,BEARISH,61482.0,61535.61,61388.25,34.11149799523686,False,61388.25,62932.37,1.058,3.369,-2.515,WRONG,TRENDING_DOWN
892,2024-05-13 00:00:00+00:00,LOW,BULLISH,60745.01,60738.51,61144.16,58.71493994765124,False,61144.16,61751.35,3.781,0.59,0.993,CORRECT,TRENDING_DOWN
900,2024-05-14 08:00:00+00:00,HIGH,BEARISH,61843.45,61991.44,61751.35,59.33317633258095,False,61751.35,66065.41,1.177,7.648,-6.986,WRONG,RANGING
902,2024-05-14 16:00:00+00:00,LOW,BULLISH,61359.9,61099.49,61553.38,55.07993126795721,False,61553.38,65990.46,8.361,0.412,7.209,CORRECT,RANGING
905,2024-05-15 04:00:00+00:00,HIGH,BEARISH,62264.0,62269.38,62190.04,57.971782602300024,False,62190.04,65835.53,0.431,7.369,-5.862,WRONG,RANGING
913,2024-05-16 12:00:00+00:00,HIGH,BEARISH,66699.95,66772.83,65835.53,79.09622945770143,False,65835.53,67046.33,1.894,2.528,-1.839,WRONG,TRENDING_UP
917,2024-05-17 04:00:00+00:00,LOW,BULLISH,65666.25,65373.78,66412.94,80.20848572611699,False,66412.94,66837.14,1.637,0.888,0.639,CORRECT,TRENDING_UP
926,2024-05-18 16:00:00+00:00,LOW,BULLISH,66753.86,66731.08,66932.04,54.20107147631324,False,66932.04,66669.51,1.15,1.614,-0.392,WRONG,TRENDING_UP
930,2024-05-19 08:00:00+00:00,HIGH,BEARISH,67500.0,67701.91,67341.14,74.72546444623053,False,67341.14,70068.07,2.211,4.154,-4.049,WRONG,TRENDING_UP
932,2024-05-19 16:00:00+00:00,HIGH,BEARISH,66772.83,67003.75,66040.39,47.550554170311045,False,66040.39,71291.78,0.061,8.994,-7.952,WRONG,RANGING
934,2024-05-20 00:00:00+00:00,LOW,BULLISH,66624.06,66057.03,66669.51,43.49777005064617,False,66669.51,71103.32,7.965,0.554,6.65,CORRECT,RANGING
950,2024-05-22 16:00:00+00:00,HIGH,BEARISH,70384.4,70659.99,69638.33,63.32871775628345,False,69638.33,67851.95,4.853,0.615,2.565,CORRECT,TRENDING_UP
952,2024-05-23 00:00:00+00:00,LOW,BULLISH,69146.01,69109.93,69405.41,45.66627165686987,False,69405.41,67311.27,0.953,4.533,-3.017,WRONG,TRENDING_UP
962,2024-05-24 16:00:00+00:00,LOW,BULLISH,68887.52,67906.31,69135.52,46.81170292573142,False,69135.52,69059.69,0.679,1.932,-0.11,WRONG,TRENDING_UP
966,2024-05-25 08:00:00+00:00,HIGH,BEARISH,69278.75,69605.03,69093.63,48.07935401045273,False,69093.63,68864.96,0.659,0.62,0.331,CORRECT,RANGING
972,2024-05-26 08:00:00+00:00,HIGH,BEARISH,69364.82,69522.0,69105.77,62.50798071858393,False,69105.77,69204.54,1.459,2.182,-0.143,WRONG,RANGING
973,2024-05-26 12:00:00+00:00,LOW,BULLISH,68811.0,68638.57,68826.37,68.28470358996259,False,68826.37,69368.72,2.596,1.059,0.788,CORRECT,RANGING
976,2024-05-27 00:00:00+00:00,LOW,BULLISH,68638.57,68441.73,68836.83,45.599773720326574,False,68836.83,68327.37,2.581,2.033,-0.74,WRONG,RANGING
980,2024-05-27 16:00:00+00:00,HIGH,BEARISH,69605.03,70613.39,69204.54,50.96674656787961,False,69204.54,68754.78,2.904,0.899,0.65,CORRECT,RANGING
981,2024-05-27 20:00:00+00:00,HIGH,BEARISH,69522.0,69826.37,69368.72,53.75299207046921,False,69368.72,67873.16,3.134,0.238,2.156,CORRECT,RANGING
982,2024-05-28 00:00:00+00:00,HIGH,BEARISH,69273.07,69533.96,68013.18,41.77318983182692,False,68013.18,67699.64,1.204,1.251,0.461,CORRECT,RANGING
982,2024-05-28 00:00:00+00:00,LOW,BULLISH,67800.0,67723.16,68013.18,41.77318983182692,False,68013.18,67699.64,1.251,1.204,-0.461,WRONG,RANGING
984,2024-05-28 08:00:00+00:00,LOW,BULLISH,68097.38,67515.52,68327.37,45.17989816389607,False,68327.37,67192.68,0.786,1.811,-1.661,WRONG,RANGING
985,2024-05-28 12:00:00+00:00,LOW,BULLISH,68210.12,67457.63,68303.07,43.186848958333336,False,68303.07,67569.45,0.821,1.788,-1.074,WRONG,RANGING
986,2024-05-28 16:00:00+00:00,LOW,BULLISH,67437.11,67194.59,68345.52,44.73022787042287,False,68345.52,68055.43,0.759,1.849,-0.424,WRONG,RANGING
988,2024-05-29 00:00:00+00:00,HIGH,BEARISH,68835.48,68864.11,68754.78,49.2506454324601,False,68754.78,67761.64,2.433,0.138,1.444,CORRECT,RANGING
993,2024-05-29 20:00:00+00:00,LOW,BULLISH,67194.59,67081.66,67569.45,27.758175538458318,False,67569.45,68172.43,2.912,0.705,0.892,CORRECT,RANGING
995,2024-05-30 04:00:00+00:00,HIGH,BEARISH,68222.22,68359.69,67559.02,34.60778209851969,False,67559.02,67146.89,0.69,2.928,0.61,CORRECT,RANGING
998,2024-05-30 16:00:00+00:00,HIGH,BEARISH,68864.11,69536.89,68679.87,53.86072899325333,False,68679.87,67667.09,3.051,0.502,1.475,CORRECT,RANGING
999,2024-05-30 20:00:00+00:00,HIGH,BEARISH,68359.69,68681.54,68338.58,50.36366876340326,False,68338.58,67577.82,2.567,1.004,1.113,CORRECT,RANGING
1002,2024-05-31 08:00:00+00:00,LOW,BULLISH,68043.74,67853.05,68315.83,45.652901597814946,False,68315.83,67697.37,1.038,2.534,-0.905,WRONG,RANGING
1003,2024-05-31 12:00:00+00:00,HIGH,BEARISH,68715.1,69024.71,67146.89,43.194736220715896,False,67146.89,67719.29,0.838,1.151,-0.852,WRONG,RANGING
1004,2024-05-31 16:00:00+00:00,LOW,BULLISH,67081.66,66584.47,67578.13,48.91388874488055,False,67578.13,67731.39,0.43,0.633,0.227,CORRECT,RANGING
1010,2024-06-01 16:00:00+00:00,HIGH,BEARISH,67756.76,67786.52,67697.37,49.203453395764754,False,67697.37,68359.58,0.646,1.552,-0.978,WRONG,RANGING
1012,2024-06-02 00:00:00+00:00,HIGH,BEARISH,67820.24,67868.63,67731.39,34.94514425030482,False,67731.39,69068.05,0.696,2.345,-1.973,WRONG,RANGING
1014,2024-06-02 08:00:00+00:00,LOW,BULLISH,67511.46,67325.64,68203.2,45.13490094012912,False,68203.2,69204.53,3.068,1.383,1.468,CORRECT,RANGING
1016,2024-06-02 16:00:00+00:00,HIGH,BEARISH,67868.63,68180.48,67700.97,40.49540274660374,False,67700.97,69139.05,0.243,3.833,-2.124,WRONG,RANGING
1016,2024-06-02 16:00:00+00:00,LOW,BULLISH,67586.59,67260.0,67700.97,40.49540274660374,False,67700.97,69139.05,3.833,0.243,2.124,CORRECT,RANGING
1018,2024-06-03 00:00:00+00:00,HIGH,BEARISH,68411.0,68748.36,68359.58,67.04012699686459,False,68359.58,68928.59,0.16,2.832,-0.832,WRONG,RANGING
1019,2024-06-03 04:00:00+00:00,HIGH,BEARISH,69024.71,69185.08,68881.61,76.00690958483472,False,68881.61,70476.01,0.492,2.44,-2.315,WRONG,RANGING
1026,2024-06-04 08:00:00+00:00,LOW,BULLISH,68543.9,68542.37,68928.59,63.712940012187254,False,68928.59,71300.39,4.172,0.156,3.441,CORRECT,RANGING
1032,2024-06-05 08:00:00+00:00,HIGH,BEARISH,71108.9,71224.15,70958.76,75.07331434877557,False,70958.76,70472.0,0.849,1.191,0.686,CORRECT,TRENDING_UP
1034,2024-06-05 16:00:00+00:00,HIGH,BEARISH,71375.09,71804.13,71300.39,70.55274031627242,False,71300.39,70986.3,1.692,0.491,0.441,CORRECT,TRENDING_UP
1041,2024-06-06 20:00:00+00:00,LOW,BULLISH,70356.49,70093.98,70773.64,54.112490707758006,False,70773.64,69546.57,1.696,3.497,-1.734,WRONG,TRENDING_UP
1042,2024-06-07 00:00:00+00:00,LOW,BULLISH,70740.59,70645.41,70986.3,57.20120474625762,False,70986.3,69340.14,1.391,3.786,-2.319,WRONG,TRENDING_UP
1045,2024-06-07 12:00:00+00:00,HIGH,BEARISH,71804.13,71974.04,71051.91,48.409138660260076,False,71051.91,69304.05,3.875,0.183,2.46,CORRECT,TRENDING_UP
1045,2024-06-07 12:00:00+00:00,LOW,BULLISH,70800.0,70577.0,71051.91,48.409138660260076,False,71051.91,69304.05,0.183,3.875,-2.46,WRONG,TRENDING_UP
1046,2024-06-07 16:00:00+00:00,LOW,BULLISH,68542.37,68298.55,69206.35,35.37672004472756,False,69206.35,69260.17,0.492,0.382,0.078,CORRECT,RANGING
1054,2024-06-09 00:00:00+00:00,LOW,BULLISH,69200.0,69123.99,69260.17,36.67185056300637,False,69260.17,69446.32,0.85,0.171,0.269,CORRECT,RANGING
1057,2024-06-09 12:00:00+00:00,HIGH,BEARISH,69546.58,69776.54,69504.52,31.200099412843002,False,69504.52,69497.73,0.522,0.983,0.01,CORRECT,RANGING
1061,2024-06-10 04:00:00+00:00,HIGH,BEARISH,69495.0,69663.08,69288.9,48.88216802304045,False,69288.9,66204.0,4.72,1.297,4.452,CORRECT,RANGING
1061,2024-06-10 04:00:00+00:00,LOW,BULLISH,69259.63,69228.83,69288.9,48.88216802304045,False,69288.9,66204.0,1.297,4.72,-4.452,WRONG,RANGING
1064,2024-06-10 16:00:00+00:00,HIGH,BEARISH,69848.94,70121.12,69492.41,53.04909550375061,False,69492.41,67394.06,4.999,0.255,3.02,CORRECT,RANGING
1066,2024-06-11 00:00:00+00:00,HIGH,BEARISH,69433.23,69547.82,68426.74,35.1840027274645,False,68426.74,67768.23,3.519,-0.001,0.962,CORRECT,RANGING
1066,2024-06-11 00:00:00+00:00,LOW,BULLISH,68298.55,67869.69,68426.74,35.1840027274645,False,68426.74,67768.23,-0.001,3.519,-0.962,WRONG,RANGING
1075,2024-06-12 12:00:00+00:00,LOW,BULLISH,69141.51,67723.93,69743.42,52.72558712979822,False,69743.42,66738.85,0.195,5.081,-4.308,WRONG,RANGING
1076,2024-06-12 16:00:00+00:00,HIGH,BEARISH,67599.83,69879.14,67520.0,40.74242456281318,False,67520.0,66714.56,1.955,1.666,1.193,CORRECT,TRENDING_DOWN
1078,2024-06-13 00:00:00+00:00,HIGH,BEARISH,67598.96,68377.84,67449.89,40.50610670985085,False,67449.89,66997.13,1.853,1.519,0.671,CORRECT,TRENDING_DOWN
1080,2024-06-13 08:00:00+00:00,LOW,BULLISH,67202.54,67163.28,67743.8,46.576611439834295,False,67743.8,65470.55,1.079,4.043,-3.356,WRONG,TRENDING_DOWN
1086,2024-06-14 08:00:00+00:00,LOW,BULLISH,66883.32,66708.99,66997.13,47.621495881526066,False,66997.13,66119.67,0.486,2.973,-1.31,WRONG,TRENDING_DOWN
1090,2024-06-15 00:00:00+00:00,LOW,BULLISH,66200.0,65937.2,66226.53,39.31703417141712,False,66226.53,66445.63,0.742,0.643,0.331,CORRECT,TRENDING_DOWN
1098,2024-06-16 08:00:00+00:00,HIGH,BEARISH,66573.0,66718.22,66445.63,46.34185490387056,False,66445.63,66657.94,2.1,1.248,-0.32,WRONG,TRENDING_DOWN
1098,2024-06-16 08:00:00+00:00,LOW,BULLISH,66445.0,66135.34,66445.63,46.34185490387056,False,66445.63,66657.94,1.248,2.1,0.32,CORRECT,TRENDING_DOWN
1102,2024-06-17 00:00:00+00:00,HIGH,BEARISH,66375.35,66871.74,66182.77,62.64693974671332,False,66182.77,65353.53,2.46,1.65,1.253,CORRECT,TRENDING_DOWN
1103,2024-06-17 04:00:00+00:00,HIGH,BEARISH,66428.57,66522.82,66139.72,52.91033509821554,False,66139.72,64669.49,2.877,1.716,2.223,CORRECT,TRENDING_DOWN
1103,2024-06-17 04:00:00+00:00,LOW,BULLISH,65999.0,65901.0,66139.72,52.91033509821554,False,66139.72,64669.49,1.716,2.877,-2.223,WRONG,TRENDING_DOWN
1106,2024-06-17 16:00:00+00:00,HIGH,BEARISH,66760.0,67274.96,66657.94,55.15327632613211,False,66657.94,65384.22,3.972,0.115,1.911,CORRECT,RANGING
1106,2024-06-17 16:00:00+00:00,LOW,BULLISH,65800.86,65137.73,66657.94,55.15327632613211,False,66657.94,65384.22,0.115,3.972,-1.911,WRONG,RANGING
1108,2024-06-18 00:00:00+00:00,LOW,BULLISH,65005.0,64555.0,65503.67,43.53782887835172,False,65503.67,65183.48,0.527,2.28,-0.489,WRONG,TRENDING_DOWN
1111,2024-06-18 12:00:00+00:00,LOW,BULLISH,64555.0,64237.0,64669.49,36.29248270615493,False,64669.49,64943.79,1.608,1.02,0.424,CORRECT,TRENDING_DOWN
1113,2024-06-18 20:00:00+00:00,LOW,BULLISH,65050.0,64141.31,65152.8,38.03476996717906,False,65152.8,65838.66,1.219,0.794,1.053,CORRECT,TRENDING_DOWN
1123,2024-06-20 12:00:00+00:00,HIGH,BEARISH,65709.26,66268.82,64776.2,41.86906153605236,False,64776.2,64120.28,2.277,0.597,1.013,CORRECT,TRENDING_DOWN
1123,2024-06-20 12:00:00+00:00,LOW,BULLISH,64717.15,64610.56,64776.2,41.86906153605236,False,64776.2,64120.28,0.597,2.277,-1.013,WRONG,TRENDING_DOWN
1124,2024-06-20 16:00:00+00:00,LOW,BULLISH,64635.48,64500.0,65010.87,46.83348488544883,False,65010.87,64289.0,0.215,2.63,-1.11,WRONG,TRENDING_DOWN
1130,2024-06-21 16:00:00+00:00,LOW,BULLISH,64010.01,63372.95,64193.28,40.17108779118473,False,64193.28,64388.12,0.515,0.611,0.304,CORRECT,TRENDING_DOWN
1134,2024-06-22 08:00:00+00:00,HIGH,BEARISH,64420.0,64498.19,64228.22,40.75797950853554,False,64228.22,64115.51,0.534,0.423,0.175,CORRECT,TRENDING_DOWN
1150,2024-06-25 00:00:00+00:00,LOW,BULLISH,60544.36,60217.36,61286.42,29.91313483043426,False,61286.42,61426.64,1.931,1.153,0.229,CORRECT,TRENDING_DOWN
1158,2024-06-26 08:00:00+00:00,HIGH,BEARISH,61589.48,61755.69,61426.64,41.62174187535701,False,61426.64,61362.12,1.432,1.497,0.105,CORRECT,TRENDING_DOWN
1165,2024-06-27 12:00:00+00:00,HIGH,BEARISH,61979.26,62346.16,61514.92,60.806238448238076,False,61514.92,60313.35,2.677,1.066,1.953,CORRECT,RANGING
1165,2024-06-27 12:00:00+00:00,LOW,BULLISH,61139.91,61077.64,61514.92,60.806238448238076,False,61514.92,60313.35,1.066,2.677,-1.953,WRONG,RANGING
1170,2024-06-28 08:00:00+00:00,LOW,BULLISH,61265.95,61131.42,61613.0,45.99112511185182,False,61613.0,60946.59,0.307,2.832,-1.082,WRONG,RANGING
1171,2024-06-28 12:00:00+00:00,HIGH,BEARISH,61244.0,61802.13,60953.33,41.12453238066499,False,60953.33,60885.67,1.781,0.278,0.111,CORRECT,TRENDING_DOWN
1171,2024-06-28 12:00:00+00:00,LOW,BULLISH,60656.8,60642.27,60953.33,41.12453238066499,False,60953.33,60885.67,0.278,1.781,-0.111,WRONG,TRENDING_DOWN
1174,2024-06-29 00:00:00+00:00,LOW,BULLISH,60546.94,60273.8,60654.15,47.2900059517421,False,60654.15,61445.7,1.679,0.086,1.305,CORRECT,TRENDING_DOWN
1190,2024-07-01 16:00:00+00:00,HIGH,BEARISH,63752.35,63801.26,63163.74,76.05194492875609,False,63163.74,60899.31,4.163,0.312,3.585,CORRECT,RANGING
1194,2024-07-02 08:00:00+00:00,LOW,BULLISH,62448.46,62333.47,62734.08,68.47714978120297,False,62734.08,59590.81,0.583,5.141,-5.01,WRONG,RANGING
1198,2024-07-03 00:00:00+00:00,HIGH,BEARISH,61672.69,62197.01,60899.31,41.88854167322944,False,60899.31,57719.97,6.526,0.318,5.221,CORRECT,RANGING
1198,2024-07-03 00:00:00+00:00,LOW,BULLISH,60611.01,60534.14,60899.31,41.88854167322944,False,60899.31,57719.97,0.318,6.526,-5.221,WRONG,RANGING
1203,2024-07-03 20:00:00+00:00,LOW,BULLISH,59509.0,59332.76,60145.01,23.69167600526471,False,60145.01,54386.04,0.473,11.048,-9.575,WRONG,RANGING
1207,2024-07-04 12:00:00+00:00,LOW,BULLISH,57875.18,56709.73,58100.21,18.863032036307956,True,58100.21,56639.43,1.15,7.918,-2.514,WRONG,RANGING
1218,2024-07-06 08:00:00+00:00,LOW,BULLISH,56709.73,56441.96,56741.33,37.08169285868315,False,56741.33,57146.1,3.068,0.405,0.713,CORRECT,HIGH_VOL
1225,2024-07-07 12:00:00+00:00,HIGH,BEARISH,57044.85,57615.56,56821.46,69.1706785643441,False,56821.46,56699.43,4.475,2.426,0.215,CORRECT,TRENDING_DOWN
1226,2024-07-07 16:00:00+00:00,LOW,BULLISH,57078.47,56738.5,57146.1,64.95491094038292,False,57146.1,57160.29,1.844,5.017,0.025,CORRECT,RANGING
1227,2024-07-07 20:00:00+00:00,HIGH,BEARISH,56999.45,57319.51,55854.09,42.61680922998149,False,55854.09,57108.17,2.82,4.2,-2.245,WRONG,TRENDING_DOWN
1230,2024-07-08 08:00:00+00:00,LOW,BULLISH,56020.32,55738.24,57142.05,54.75479406953441,False,57142.05,57858.29,2.018,3.856,1.253,CORRECT,RANGING
1233,2024-07-08 20:00:00+00:00,LOW,BULLISH,56548.53,56170.13,56699.43,46.588479621941886,False,56699.43,58983.38,4.907,0.746,4.028,CORRECT,TRENDING_DOWN
1238,2024-07-09 16:00:00+00:00,HIGH,BEARISH,58200.0,58295.31,57858.29,52.41277250367041,False,57858.29,57552.02,1.421,2.806,0.529,CORRECT,HIGH_VOL
1243,2024-07-10 12:00:00+00:00,HIGH,BEARISH,58295.31,58559.18,57687.42,62.48580847997903,False,57687.42,57340.77,1.129,3.199,0.601,CORRECT,RANGING
1244,2024-07-10 16:00:00+00:00,LOW,BULLISH,57340.7,57333.43,57384.25,51.90803011252806,False,57384.25,56916.82,3.745,1.474,-0.815,WRONG,RANGING
1249,2024-07-11 12:00:00+00:00,HIGH,BEARISH,59481.93,59533.06,57411.66,52.317662314256395,False,57411.66,57909.03,1.521,1.983,-0.866,WRONG,RANGING
1252,2024-07-12 00:00:00+00:00,LOW,BULLISH,56910.35,56538.33,56916.82,42.51857502721686,False,56916.82,58541.5,3.386,0.343,2.854,CORRECT,RANGING
1253,2024-07-12 04:00:00+00:00,LOW,BULLISH,57036.41,56721.41,57114.39,42.59156673359733,False,57114.39,58848.18,3.123,0.614,3.036,CORRECT,RANGING
1256,2024-07-12 16:00:00+00:00,HIGH,BEARISH,58379.13,58550.0,57611.34,43.37574594375275,False,57611.34,59483.51,0.796,3.929,-3.25,WRONG,RANGING
1260,2024-07-13 08:00:00+00:00,HIGH,BEARISH,58550.0,58844.02,58541.5,58.16270636101755,False,58541.5,59927.3,0.426,3.228,-2.367,WRONG,TRENDING_UP
1263,2024-07-13 20:00:00+00:00,HIGH,BEARISH,59533.06,59875.0,59224.58,69.7746053630485,False,59224.58,62876.53,0.026,6.584,-6.166,WRONG,RANGING
1284,2024-07-17 08:00:00+00:00,HIGH,BEARISH,65025.74,65542.87,64739.45,61.69930388837642,False,64739.45,63547.89,2.343,1.059,1.841,CORRECT,TRENDING_UP
1291,2024-07-18 12:00:00+00:00,HIGH,BEARISH,65117.16,65130.88,63531.57,54.230449489737424,False,63531.57,66707.61,0.486,6.253,-4.999,WRONG,RANGING
1293,2024-07-18 20:00:00+00:00,LOW,BULLISH,63853.99,63423.94,63982.86,41.56565434755562,False,63982.86,66603.18,5.504,1.084,4.095,CORRECT,RANGING
1294,2024-07-19 00:00:00+00:00,LOW,BULLISH,63904.27,63289.15,64319.52,41.9154575004684,False,64319.52,66517.47,4.951,1.422,3.417,CORRECT,RANGING
1304,2024-07-20 16:00:00+00:00,HIGH,BEARISH,67504.22,67635.0,67269.08,66.46341784690614,False,67269.08,67893.28,2.154,1.822,-0.928,WRONG,TRENDING_UP
